,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
1,2023-10-03,MMM,69.9510726928711,70.85707430802746,69.45474187334858,70.70739077277989,6428620.0,1.0,-2.5836911396423403,87.2423432958652,68.81415847415434,34.27786879252169,-171.12100353908923,55.328594696328224,79.0733024597168,80.28521245320638,19.780000686645508,35.76798027039653
1,2023-10-03,MRK,96.5447998046875,97.1804053643061,95.73844296843716,96.99066966080912,5924000.0,1.0,-1.2340519192040915,104.5206179204971,96.83901495303806,39.98344779759958,-220.13015517175467,48.791250084010244,101.468994140625,101.22642618815104,19.780000686645508,35.76798027039653
1,2023-10-03,MSFT,309.24493408203125,317.13912137906925,307.093745156998,316.5865005634567,21033500.0,1.0,-3.717947470675483,338.4614885467298,302.3313306671374,44.45686005590301,-107.40714417939215,20.40902266238934,320.9348561604818,324.78290100097655,19.780000686645508,35.76798027039653
1,2023-10-03,NKE,92.09146881103516,93.02120308123469,91.21016820642538,91.34575291482689,10964300.0,1.0,-2.186855569155071,97.54963870216591,85.50502667258996,41.82172586665386,-32.52871449482348,6.193058326957076,93.36142501831054,98.86211153666179,19.780000686645508,35.76798027039653
1,2023-10-03,PG,138.39559936523438,139.34683721072153,137.93899474878944,138.09119628760442,4670600.0,1.0,-1.9024696812103912,149.95320432351434,137.49285280539192,39.17696464837009,-191.31666873528906,39.9172503394657,144.4597615559896,145.10660934448242,19.780000686645508,35.76798027039653
1,2023-10-03,TRV,155.89852905273438,157.44860735780372,155.52069949848703,156.6832508359679,1240700.0,1.0,0.0976103703114859,165.92534685009932,153.31501875048664,42.71535310999158,-43.192040896230274,17.48317239726628,158.13631591796874,160.5705769856771,19.780000686645508,35.76798027039653
1,2023-10-03,UNH,494.27471923828125,498.65018535259156,493.1978103314664,497.99047391109247,3143200.0,1.0,5.776051859186509,504.78037614131205,452.9845591614223,56.37724108234161,137.02346353655108,25.70923750160557,476.0801645914714,478.70523427327475,19.780000686645508,35.76798027039653
1,2023-10-03,V,225.43951416015625,228.33620892477452,224.42468776765662,227.075065154794,5585700.0,1.0,-3.4041668615631124,249.8578674014746,221.25273593104492,41.28484176912547,-144.68039862791574,41.65925853344912,237.15373789469402,236.50872370402018,19.780000686645508,35.76798027039653
1,2023-10-03,VZ,27.936729431152344,27.962935428415566,27.613509912770912,27.69213123696104,21389400.0,1.0,-0.38368880113146275,30.31129245882519,27.821215437598152,39.751667369331074,-183.12174289231191,46.91646556850154,29.282024892171226,29.25712823867798,19.780000686645508,35.76798027039653
1,2023-10-03,WBA,20.362947463989258,20.489370486255105,20.119135203081555,20.218465486280607,13087000.0,1.0,-0.8040982419985738,20.719682259791572,18.728448920018,37.90762245695405,-21.33669727429702,19.96700401194864,20.717831738789876,23.462970383961995,19.780000686645508,35.76798027039653
1,2023-10-03,WMT,51.81841278076172,52.35910395738672,51.68486985442605,52.01384409000229,11253300.0,1.0,-0.007035967167681179,54.13024021182804,51.92178348507137,48.999306233152716,-72.84903060350551,18.39559869257053,52.659742482503255,52.01930446624756,19.780000686645508,35.76798027039653
2,2023-10-04,AAPL,171.9755096435547,172.5201776911012,169.31160010164683,169.43043127173715,53020300.0,2.0,-2.3185132430273825,178.55899419626968,167.82717523732407,45.42031285258238,-81.09015270503741,23.299329389659967,176.13477071126303,180.3074188232422,18.579999923706055,17.756215647053992
2,2023-10-04,AMGN,251.37440490722656,252.03732364725,247.08444959942557,248.2113941171897,2526400.0,2.0,2.894285326501347,259.4689434268857,241.43791997643464,57.7601612163774,36.1055686663724,12.568055717937595,247.79627787272136,238.6986234029134,18.579999923706055,17.756215647053992
2,2023-10-04,AXP,143.12596130371094,143.4090245681673,140.94924129070176,142.41339552112103,3476700.0,2.0,-3.5925587450944363,161.18422529858955,140.82591264086355,36.10047049748328,-175.29915744575524,47.846907673111055,152.42822825113933,157.9300338745117,18.579999923706055,17.756215647053992
2,2023-10-04,BA,186.72999572753906,190.6300048828125,184.33999633789062,188.85000610351562,7419800.0,2.0,-8.498450417301854,218.89547272511382,183.0685241620932,32.79986343125762,-131.22847085317505,70.19980680631626,208.668332417806,217.77166620890299,18.579999923706055,17.756215647053992
2,2023-10-04,CAT,256.3793640136719,259.07830609432085,254.20280448574036,258.7687438763047,2970100.0,2.0,-1.8442491236367005,277.10340742282256,256.9731001455368,47.534273254162784,-173.31485132523255,20.312466271187894,267.7948923746745,264.58311818440757,18.579999923706055,17.756215647053992
2,2023-10-04,CRM,200.116455078125,200.97890812480262,197.77695457012922,199.13506437590559,3656400.0,2.0,-3.8574415080155973,226.54687213167907,192.59734936490295,42.6516293230565,-110.20810999893439,34.48136824663713,210.6310012817383,213.76338704427084,18.579999923706055,17.756215647053992
2,2023-10-04,CSCO,50.76838302612305,51.148312618657734,50.54992269517048,50.96784633395213,17009000.0,2.0,-0.3929645546787697,54.52567000805708,49.11525063098101,49.36735590963927,-84.80235471930618,19.95340316963445,52.34173749287923,51.118273162841795,18.579999923706055,17.756215647053992
2,2023-10-04,CVX,151.1467742919922,152.9452600820556,149.70985289389054,152.68568627170745,9664700.0,2.0,1.083462697685917,158.3069246830527,151.34743170122462,50.1908483998601,-48.58631444080166,20.919995502219415,153.1291244506836,149.8560656229655,18.579999923706055,17.756215647053992
2,2023-10-04,DIS,78.01936340332031,78.48165785842775,77.43904143068268,78.30460907783964,12010500.0,2.0,-1.1992218376127965,84.16344314361966,76.95657257293307,40.15550184116998,-137.11894581587038,27.186458097154954,80.98492380777995,83.37376556396484,18.579999923706055,17.756215647053992
2,2023-10-04,GS,295.8977966308594,296.3388544900124,290.9885443820815,292.3021494648852,1872000.0,2.0,-4.299772808045589,334.90112464996304,294.2662123861698,40.479907349259804,-196.80326929913295,41.19835949468678,313.15325724283855,319.1681762695313,18.579999923706055,17.756215647053992
2,2023-10-04,HD,279.9682922363281,281.71095023741464,278.02450548930403,280.8970552845454,2956300.0,2.0,-7.332204170353691,323.1948934878912,274.7330789242182,35.376016447536784,-153.17816122777248,62.65371613944068,303.4966237386068,306.7710205078125,18.579999923706055,17.756215647053992
2,2023-10-04,HON,174.88475036621094,175.32556219810925,172.89154159368897,173.85939166053416,2298700.0,2.0,-1.6984175175004737,189.33493623178813,172.26351652700092,40.98508301041997,-144.3814715441032,33.689044699698506,180.29837036132812,183.8993657430013,18.579999923706055,17.756215647053992
2,2023-10-04,IBM,131.954345703125,132.07593565772666,130.94413142953056,131.29956688433103,2637600.0,2.0,-0.89139130137346,141.29421182927896,130.2032597893734,48.47593067400847,-145.73191322993517,19.36672542726352,136.10215911865234,133.3659750620524,18.579999923706055,17.756215647053992
2,2023-10-04,INTC,35.33895492553711,35.919249626936264,34.74882637412426,35.919249626936264,39842200.0,2.0,-0.0497632176432532,39.28486364685986,32.247747055654784,53.130706669284,3.8320926235446158,9.829911089790045,35.24420445760091,34.48177744547526,18.579999923706055,17.756215647053992
2,2023-10-04,JNJ,147.10122680664062,147.48902127325636,146.20265612306372,147.1485230389939,4955200.0,2.0,-2.225759938290622,157.15088834375945,145.60026979833037,40.034403679139196,-147.79833929972818,44.99909060814141,152.20428263346355,155.39824345906575,18.579999923706055,17.756215647053992
2,2023-10-04,JPM,136.7617950439453,136.8762753154789,135.4070438957436,136.6091449768928,8128700.0,2.0,-1.1291211177600644,143.36999959274453,135.36649180129842,44.61298727372802,-154.06150809028819,20.202802837738368,139.64237314860026,143.14386266072592,18.579999923706055,17.756215647053992
2,2023-10-04,KO,52.2274055480957,52.45513929724671,51.91426711830972,52.08506924005432,12100500.0,2.0,-1.0276965224955035,56.536840567036776,51.93270250852474,32.454198432774305,-172.26576040505597,55.58550777770566,54.95498784383138,56.32871265411377,18.579999923706055,17.756215647053992
2,2023-10-04,MCD,245.4525604248047,245.87474769999744,243.725437317643,244.9919991432213,2820000.0,2.0,-6.263580924115018,278.4895368405806,243.2437456301225,30.879690346527326,-189.54614458883015,63.41339218660017,263.7183837890625,270.4606424967448,18.579999923706055,17.756215647053992
2,2023-10-04,MMM,69.34443664550781,70.0062085237494,68.78507525400194,69.80137317284056,7799475.0,2.0,-2.8146417142108078,86.8740794410053,67.73676116568416,33.561582982613245,-165.52776525207548,57.333702484236134,78.79782613118489,80.12241821289062,18.579999923706055,17.756215647053992
2,2023-10-04,MRK,96.92427825927734,97.17093109133806,96.12740990017394,96.36457413624207,6720500.0,2.0,-1.3274787495489733,104.70122050575688,96.31699772544428,40.88093783808463,-178.01852553756703,48.791250084010244,101.331947072347,101.13481814066569,18.579999923706055,17.756215647053992
2,2023-10-04,MSFT,314.7412109375,315.80694299104033,309.84682368319505,309.87642567835275,20720100.0,2.0,-3.4383497051520067,337.52384659078547,301.89537948343326,47.33325184073806,-77.97783623688335,20.409022662389344,320.8197336832682,324.57226511637367,18.579999923706055,17.756215647053992
2,2023-10-04,NKE,92.86624145507812,93.2245766789997,92.12052558658554,92.56601923889194,8045400.0,2.0,-1.8462662635880918,96.80687364853752,85.83232007704841,43.19319367632334,-14.118290356137265,7.227774152652734,93.19256261189778,98.68228352864584,18.579999923706055,17.756215647053992
2,2023-10-04,PG,138.85220336914062,139.17562078545052,137.86290778253036,138.49072830694774,4727800.0,2.0,-1.9628538093506904,150.00508658205732,136.85405648434894,40.23227443240213,-161.75635467509144,40.26492261637537,144.2739522298177,145.08785603841145,18.579999923706055,17.756215647053992
2,2023-10-04,TRV,157.42926025390625,157.506765663641,155.05571436353029,155.80169099741258,1357200.0,2.0,-0.09121150738371853,165.7132758286218,153.80707329247198,45.20578051151353,-36.94609018823753,19.905142946937936,158.2511444091797,160.42869923909504,18.579999923706055,17.756215647053992
2,2023-10-04,UNH,495.39044189453125,496.5546630045636,491.50003311933546,494.2941400975149,2801700.0,2.0,5.947976520230668,506.0548127967201,455.15710431753774,56.75177327237973,116.79902631843247,21.756048902189107,476.733066813151,479.506032816569,18.579999923706055,17.756215647053992
2,2023-10-04,V,227.81402587890625,228.28695105197974,225.5084987469004,226.09965145473717,5430900.0,2.0,-3.363232807749256,249.12475336848738,220.51385594547745,43.89742829483554,-116.64006362898445,41.65925853344913,236.84666137695314,236.36292775472006,18.579999923706055,17.756215647053992
2,2023-10-04,VZ,27.552358627319336,27.927991782747487,27.430057871733304,27.77075081047995,23694100.0,2.0,-0.4383378223404435,30.309055816849035,27.592829788009364,37.77634126132504,-188.33571665552137,49.99816080983772,29.23368740081787,29.206897989908853,18.579999923706055,17.756215647053992
2,2023-10-04,WBA,20.12816619873047,20.471310476394454,19.703748868297403,20.444219458804763,11006400.0,2.0,-0.7202430045022403,20.66502617663426,18.751499664125017,36.991346395230416,-28.838466978505334,27.327018636377648,20.589904912312825,23.346485741933186,18.579999923706055,17.756215647053992
2,2023-10-04,WMT,52.4405403137207,52.45682594691701,51.792361675388996,52.00082076233563,15755700.0,2.0,-0.019654347400233974,54.13723078916011,51.899484909082084,52.45256523885609,-51.353938220822656,15.425468664383976,52.703063074747725,52.056750233968096,18.579999923706055,17.756215647053992
3,2023-10-05,AAPL,173.21339416503906,173.74814957044222,171.00501406167223,172.1042477774046,48527900.0,3.0,-2.0544348243145407,178.2818524304804,167.84189024530087,46.64849665655607,-54.59481453670607,16.626525801201257,175.92977854410807,180.06637827555338,18.489999771118164,82.5705751232542
3,2023-10-05,AMGN,251.0334930419922,253.7230278917573,248.62810754043457,252.0846895678621,2883700.0,3.0,2.6304901258167206,258.7760711918991,243.14314877880398,57.474356935199516,47.20232999118306,17.764467952415274,248.03997599283855,239.34912236531576,18.489999771118164,82.5705751232542
3,2023-10-05,AXP,144.16488647460938,144.60593454431108,141.89103100474892,142.68492052128093,2706200.0,3.0,-3.5832995844965296,161.13383709294564,139.98944781916376,37.60262938528427,-138.86764560611942,38.63320358071063,152.0460637410482,157.4967145284017,18.489999771118164,82.5705751232542
3,2023-10-05,BA,186.2899932861328,188.10000610351562,184.13999938964844,186.16000366210938,4331700.0,3.0,-8.554492540024256,217.07848278878254,181.909513121862,32.596115198683464,-127.34767424296314,70.3962772514927,207.2586654663086,217.25799942016602,18.489999771118164,82.5705751232542
3,2023-10-05,CAT,252.28746032714844,257.25970458479793,251.92954187309246,255.28628204287438,2639300.0,3.0,-2.609192999930258,277.75439748990976,254.32644815218006,45.30350234022055,-195.325257404127,25.72406250086747,267.4005315144857,264.7193489074707,18.489999771118164,82.5705751232542
3,2023-10-05,CRM,200.25523376464844,200.3940170489577,196.7658211516601,200.2453260751419,3592600.0,3.0,-3.851724762981547,225.18247992005914,191.92756494078068,42.77362428504045,-107.98944018907228,36.62621228291141,210.3957285563151,213.34587860107422,18.489999771118164,82.5705751232542
3,2023-10-05,CSCO,50.40744400024414,50.78737719473631,49.942029641468274,50.7208894291969,14929400.0,3.0,-0.42042431827210436,54.3091812312245,49.01707990769151,47.89385896771875,-99.02564816455211,29.430493375838957,52.262312698364255,51.16091759999593,18.489999771118164,82.5705751232542
3,2023-10-05,CVX,151.94403076171875,152.73203172785543,149.61713206275178,149.64494253019558,8073000.0,3.0,0.7847514306488961,158.41042103271104,150.98992076416397,51.18243930093593,-52.227166860656965,21.344670710401772,153.27281748453777,149.94536565144855,18.489999771118164,82.5705751232542
3,2023-10-05,DIS,79.48493194580078,79.61280509980602,77.58657843080358,77.80297222592654,15466600.0,3.0,-1.1212740659843377,84.15867165302132,76.98495093609,43.32951154713033,-90.90161314686785,15.549309772682617,80.82033411661784,83.22065149943033,18.489999771118164,82.5705751232542
3,2023-10-05,GS,297.7196350097656,297.76756527539396,291.6885269640251,294.7088652350212,1584600.0,3.0,-4.807619194951258,335.5779891411648,292.49052282172585,41.54494769883475,-171.8824663215536,37.05355284797911,312.8603495279948,318.9572179158529,18.489999771118164,82.5705751232542
3,2023-10-05,HD,279.3076171875,280.23640950250086,277.90962184585226,279.5948604927213,2469300.0,3.0,-7.678261031367413,321.7999475605487,272.61202448534976,35.050280485295474,-141.14865429019187,62.79350413813697,302.46503194173175,306.39112243652346,18.489999771118164,82.5705751232542
3,2023-10-05,HON,172.5082550048828,174.80810362880723,171.65539288945206,174.54936590643942,2288200.0,3.0,-2.0515501404826466,189.72208296679588,171.4834788618174,38.85168221595514,-160.09928034296624,37.94187563730773,180.0728561401367,183.46231231689453,18.489999771118164,82.5705751232542
3,2023-10-05,IBM,132.37527465820312,132.54363658000702,131.1312147912827,131.79532806879502,3223900.0,3.0,-0.9356257338641569,141.10384281727022,129.83239985851105,49.279658164528456,-127.99593915494421,14.773538595891644,136.04322967529296,133.5248545328776,18.489999771118164,82.5705751232542
3,2023-10-05,INTC,35.29960632324219,35.5061509077,35.014375943593656,35.37829211843291,25771200.0,3.0,-0.018293685040298158,39.07442543492836,32.23295142664391,52.99990894107349,-2.0712567632859264,9.82991108979003,35.306823603312175,34.5150837580363,18.489999771118164,82.5705751232542
