date,ddpg,td3,ppo,sac,mean var,dji
2024-09-09,1278452.8914926152,1196763.6659436533,1287987.111830571,1268637.5229016854,1244290.8225032603,1221223.357383825
2024-09-10,1266945.0377175908,1202464.3369336436,1288057.9270370987,1261968.803049238,1251786.3577493557,1218452.8033735028
2024-09-11,1279033.7720468144,1203098.7806096384,1295343.7207506683,1267105.367469938,1249784.6609892708,1222184.1074208037
2024-09-12,1287875.1916177373,1210353.8570790598,1301826.1853216675,1275230.5912438943,1254451.7189208162,1229214.7694024656
2024-09-13,1296651.7216775517,1217471.21506551,1313837.6488188293,1284908.7014581277,1264869.1305553298,1238098.4650198424
2024-09-16,1310010.8974282842,1221051.8490529368,1318514.3167685058,1293122.6578103616,1256999.7852669612,1244926.88228376
2024-09-17,1316833.089528809,1220434.4570813486,1320311.958420325,1292830.6060582711,1248543.026331813,1244451.3559976718
2024-09-18,1308542.02474762,1218638.8681989023,1313841.1099420078,1289409.9745503976,1255336.6830685462,1241368.2632120948
2024-09-19,1336950.1550271611,1233723.34214452,1327652.5130353458,1309478.0733319833,1268722.6348646877,1256984.102466918
2024-09-20,1340475.304273377,1229495.8001485178,1324125.592937556,1308334.1466714456,1268812.8130955976,1258125.716064306
2024-09-23,1343152.8999688725,1228967.8287091563,1321148.8036709698,1309666.807886274,1269553.949040314,1259958.8874227153
2024-09-24,1350225.270375977,1230868.7478299448,1314701.109224406,1313883.109235914,1275075.2154673643,1262458.4966032
2024-09-25,1346184.8808114629,1225667.811069996,1314820.3834629925,1302418.0807134225,1271454.8829621698,1253680.7720770964
2024-09-26,1361938.8163354497,1234902.4219022105,1316594.3057957562,1313377.9454480722,1271871.5174934808,1261468.1868241131
2024-09-27,1366662.8447244267,1238608.2692303965,1320634.9471302899,1318321.9984380319,1278751.0445345812,1265592.5302882204
2024-09-30,1362962.8904245,1239959.534721882,1323697.2849388989,1316655.8324243142,1293180.6086820415,1266105.4443904138
2024-10-01,1358441.134099732,1233784.1773572275,1309380.7985440167,1311289.1985646798,1285244.3485738996,1260925.596142886
2024-10-02,1359715.4805734258,1236824.1346631357,1312048.385347453,1313589.3112660958,1291046.7224508866,1262108.5700118402
2024-10-03,1353181.890096436,1232608.5732884714,1306616.7732277783,1307421.098152311,1289148.739725407,1256577.2762929234
2024-10-04,1374618.559110413,1240150.664837391,1317647.969343272,1320209.79224983,1289065.138952884,1266781.4628403664
2024-10-07,1366220.4706475835,1228029.599152119,1296659.285984126,1310669.6271287515,1271848.2254541127,1254861.8765552456
2024-10-08,1364656.7755868535,1229955.2113080332,1301165.9298878582,1312433.1644002511,1282551.156087339,1258634.540874113
2024-10-09,1379364.0809762578,1238956.9983334849,1313756.9624539288,1324937.7891828134,1297509.610304905,1271544.6706121718
2024-10-10,1378741.5809533696,1239063.8369679758,1314578.7502747448,1322417.3726083352,1295278.5643545175,1269813.4978895746
2024-10-11,1395204.484349976,1244379.174049885,1326163.6945725353,1337631.1919137551,1296187.8562948343,1282068.8734980905
2024-10-14,1395455.7217767339,1249269.037872822,1336935.093494502,1343463.4548036172,1310905.0916402503,1288091.5833249404
2024-10-15,1388797.2425515752,1231876.9173512766,1316182.4535256298,1331736.5749093606,1290709.1614646518,1278376.8266577
2024-10-16,1407792.7073266606,1245431.5549550364,1328049.620445338,1344072.2045632913,1298344.0540370028,1288464.877301366
2024-10-17,1412959.8367669682,1244838.2910924265,1343330.664196101,1348722.2342759683,1294677.4329668656,1293290.9433389984
2024-10-18,1410196.557447205,1248683.620029957,1340554.281641093,1348186.4749089791,1301739.2748372862,1294393.416566401
2024-10-21,1397196.0814950566,1245771.6023068735,1331461.3414898785,1337806.7320615365,1296391.7639652614,1284095.059457143
2024-10-22,1392469.3686578374,1243477.72237447,1339748.8280640515,1338457.998745115,1293331.8170163874,1283894.3336194279
2024-10-23,1379463.2556283574,1233928.5777707407,1330399.4814129742,1325724.9087125375,1275499.2236581177,1271632.8824907949
2024-10-24,1372033.2981546025,1229438.9927678416,1327758.7886086376,1322355.0925256326,1275932.4647923913,1267427.8047112855
2024-10-25,1367018.25811554,1228623.9086728403,1324475.3005085858,1313130.84435478,1271786.3654921835,1259652.3073306524
2024-10-28,1381367.651159058,1235541.8862157175,1330905.9490929516,1321906.8416062905,1280338.2486828477,1267822.9471927476
2024-10-29,1377200.4770867925,1235486.8381696055,1330262.8369618328,1318660.3691236093,1271474.9026995285,1263201.2289375155
2024-10-30,1374514.4816567998,1233559.7989011118,1334972.6719952496,1314887.6531659677,1264901.8727512842,1260464.090287837
2024-10-31,1364804.0614907842,1216197.9815411875,1302981.0192967327,1301583.906187208,1259842.9102618243,1249155.6779591113
2024-11-01,1376238.83863617,1222110.243404896,1310380.4761067303,1310196.3590909555,1258368.9772444703,1257791.679294791
2024-11-04,1370306.070035706,1215771.6585049937,1298545.2804051312,1301144.5230275705,1252922.003216805,1250087.1019278325
2024-11-05,1383571.0969827275,1223470.4095120737,1314759.010976878,1315798.2139760568,1267195.408220422,1262867.075331075
2024-11-06,1462813.3271768193,1263474.7000813792,1372700.3391991528,1373782.4816171243,1276561.2225336595,1307973.2555604447
2024-11-07,1446899.441495667,1268461.56952718,1372034.9503136547,1370815.276378782,1296543.88822992,1307955.6131847198
2024-11-08,1449025.9964578252,1271076.524857075,1379755.6541443737,1379342.959835203,1310518.4134384426,1315721.7636113265
2024-11-11,1474947.26302887,1280136.553700001,1386782.0801030071,1391780.7410947396,1313836.4821174685,1324818.6866174284
2024-11-12,1472372.9719216924,1270609.4156384775,1380958.0131016644,1374822.4211522653,1302623.5504022713,1313388.5302125101
2024-11-13,1469732.566900025,1266367.0266805002,1378308.4756928356,1372945.1458398416,1303891.9240736028,1314800.6212920342
2024-11-14,1460371.4930932622,1259582.9749493906,1375910.369520274,1364637.621496351,1296743.0540095423,1308599.2678063563
2024-11-15,1453569.6618249516,1252977.416943104,1368506.2650319012,1358743.8117772653,1288643.9691388109,1299450.5860423339
2024-11-18,1451472.7902963262,1255582.2707181284,1368734.9126645,1357643.7938291146,1292505.0780481372,1297793.9552780965
2024-11-19,1446649.7696511846,1248647.8015370676,1361643.2772103222,1351027.3331185891,1286829.799237065,1294184.9794916145
2024-11-20,1443577.0932519536,1257090.9657254526,1370867.9545269879,1358571.005216749,1297300.3954483324,1298358.2776274348
2024-11-21,1465489.7753198247,1265062.9473805735,1377589.9697304638,1373819.24546829,1303638.9468785897,1312173.309352165
2024-11-22,1488946.3934915166,1273953.022953541,1389896.5448208721,1390531.9520818307,1312098.7694303233,1324919.8673947633
2024-11-25,1502849.59380127,1289334.5453877756,1403177.8182145031,1403922.1624604776,1332799.7255602595,1338082.1312176813
2024-11-26,1507041.5010507207,1296953.3750424692,1414755.4587307842,1406539.7855359628,1339141.3419531416,1341783.1745013224
2024-11-27,1494852.5108850102,1292324.7038503,1412733.5139771374,1402677.7885171487,1340354.2947716345,1337648.082040085
2024-11-29,1500602.6972940068,1296034.2545895884,1415458.1347485455,1408565.99852577,1347272.743398786,1343288.851958035
2024-12-02,1493507.4209878545,1298197.0907101939,1417829.6740094097,1404500.506513746,1347733.2045671712,1339440.9446592557
2024-12-03,1483682.248464356,1292426.9069753,1413726.8377304943,1401170.060135038,1353640.4849067621,1337153.7450090188
2024-12-04,1506631.0173471074,1309454.2127118418,1422688.3409062298,1411941.7024327829,1358444.1449831454,1346381.291697638
2024-12-05,1498139.1453683476,1295778.3736043284,1411767.2184410961,1402447.7980577066,1343031.6115393376,1338953.7346806345
2024-12-06,1503353.5894219975,1284542.4258809397,1401015.90973672,1396982.5992394998,1329992.4514071646,1335269.0485665395
2024-12-09,1486276.6802880864,1288226.27989629,1396025.6175061138,1392795.18363014,1339902.0233007234,1328072.945498612
2024-12-10,1483019.4312112432,1286598.5088849375,1398927.5522023113,1388681.7963773324,1340151.5560803148,1323463.7287943903
2024-12-11,1490200.400808106,1277337.7873044321,1388697.023538676,1385264.9938069894,1318486.8537299312,1320494.5520110088
2024-12-12,1484198.1242272954,1270882.910366566,1378604.6229496868,1378632.450426252,1305767.372428378,1313482.4671004743
2024-12-13,1480535.6876046758,1271508.0331425974,1380707.3105317028,1376192.5749360635,1310700.096045435,1310908.3159616296
2024-12-16,1488128.7682244878,1264628.0624966929,1376827.250543681,1372084.469267042,1299808.8676614102,1307600.8962794216
2024-12-17,1478748.912664185,1260582.9803929636,1369366.963340846,1360834.007957609,1295021.8513795524,1299597.450057472
2024-12-18,1432267.6280801396,1238670.787041218,1335967.5338326367,1325301.916664274,1277229.789890505,1266007.418210063
2024-12-19,1438676.8394067388,1237496.954594166,1338568.9076443585,1327230.389490278,1269014.0750765824,1266467.0546743067
2024-12-20,1459984.065335999,1251712.4289098093,1353692.3975678356,1343966.5008164956,1286889.7222845252,1281363.0616321792
2024-12-23,1458881.711530457,1254027.4829945872,1356278.33312234,1346225.3196679666,1288432.0215934352,1283357.7016213927
2024-12-24,1472783.8741662602,1262168.101379902,1369235.9282875927,1359241.4071084573,1300218.757494708,1295025.153821654
2024-12-26,1474327.0729272466,1263874.732693226,1372073.6286412152,1360217.7285214975,1304053.9259016588,1295885.6577767008
2024-12-27,1462568.8359353642,1254485.4205327341,1357860.6684876354,1350558.9499360635,1293965.9753486635,1285907.901190545
2024-12-30,1448572.8872201543,1242057.792057545,1344195.4753743084,1337574.4674970224,1280867.3159750276,1273391.0445431431
2024-12-31,1448281.9000833135,1240921.2276730845,1340246.3227406414,1336942.0117017343,1277029.7006321114,1272508.3415722838
2025-01-02,1442509.9531304936,1230794.2507939646,1335639.2455254467,1332647.6258317544,1266326.1312061553,1267963.5020139182
2025-01-03,1453999.2344567876,1238151.6118130991,1350528.9705220135,1342756.9555455758,1273359.672633058,1278128.7818652268
2025-01-06,1444703.502156983,1239374.8328633616,1353534.1973343762,1341967.206028135,1275762.235970039,1277363.9673520243
2025-01-07,1442058.0195977788,1237630.1472668955,1348152.5842572125,1339632.2259656503,1266470.5077459593,1272033.9836554488
2025-01-08,1444275.2572229009,1239320.822701008,1356250.8113175305,1342700.5849954202,1275325.7509049964,1275229.5904001174
2025-01-10,1414034.03520752,1221900.8818555186,1329489.7929898174,1318958.9967519357,1264359.319779551,1254389.6217030664
2025-01-13,1431972.6274392705,1236440.7767682383,1340996.4591313275,1332086.2941800668,1271082.073047121,1265117.5881867586
2025-01-14,1448732.9589364629,1242730.636097462,1347198.6625157269,1339733.3870297982,1271315.53277454,1271732.5443881005
2025-01-15,1467239.4551599126,1252589.3375401804,1376178.4078179272,1365535.4082795694,1289487.6835402783,1292767.5139135253
2025-01-16,1475050.5989129643,1241631.0549130747,1358742.2257100018,1364939.5050756051,1258219.5402864735,1290720.9983294657
2025-01-17,1490530.4543054204,1249282.2640652964,1365612.4584141644,1377068.7358838632,1261923.761077927,1300731.9366024148
2025-01-21,1518544.199964295,1265638.5932622263,1377754.13831338,1396487.4221765115,1268471.437057746,1316823.068469476
2025-01-22,1525693.294141541,1271932.3817906687,1400380.1826706799,1400304.6298524453,1262149.5741943708,1320738.9748587967
2025-01-23,1543137.3886239629,1286474.223042042,1408578.759012309,1415113.496091993,1273906.3045808962,1332952.522848045
2025-01-24,1537025.4608819585,1286339.8290868113,1403391.1447716625,1410492.8138734414,1275809.9558221963,1328740.551689941
2025-01-27,1541985.2200143437,1297429.849163563,1405045.86894044,1418394.6623136117,1307786.0391263082,1337394.429075196
2025-01-28,1543481.5542428594,1306863.5447240183,1417475.9093933972,1421833.3679467752,1315127.7594467795,1341485.3571786594
2025-01-29,1542838.6679360967,1302986.4168362925,1410484.1467379776,1417697.4694997384,1310761.3398719993,1337392.676521316
2025-01-30,1538024.8815515141,1291400.5293736765,1394540.1172929094,1422697.0041314675,1314949.2524961494,1342435.8255662092
2025-01-31,1528334.7799966435,1283370.2701268503,1387020.2836267783,1412091.138199003,1307653.6024541864,1332342.049913202
2025-02-03,1518854.5793206792,1276672.8170361826,1382729.3336263883,1406933.9643613412,1300513.6234044377,1328670.5663716688
2025-02-04,1524114.9468057256,1278557.3001866648,1383571.8372457768,1410266.9486543252,1307163.3276336615,1332682.3958766847
2025-02-05,1531919.2939202886,1281445.3249974558,1389747.2029531742,1422589.2968217446,1308684.2644197566,1342171.1899303393
2025-02-06,1516628.9537408452,1274029.24757436,1391441.7083700444,1419701.3021661355,1305744.2479090267,1338412.8965532873
2025-02-07,1502644.691381226,1262109.8807378123,1377039.283412769,1406957.2431985452,1288424.491401729,1325125.850894118
2025-02-10,1502163.6515023808,1266764.912987263,1373892.9473703648,1409523.1618272378,1305851.2432445968,1330121.2136365518
2025-02-11,1503960.5717675786,1268580.3213734934,1374695.31569083,1411317.4909631326,1315175.2495114491,1333807.3017937506
2025-02-12,1497049.556287537,1264645.7332387278,1368405.9048059727,1405942.1134301736,1311920.1472188875,1327074.8076455279
2025-02-13,1508105.7158258061,1273964.2912717173,1376700.4918373371,1413217.5809384896,1328050.1818383466,1337330.168766265
2025-02-14,1505532.7310540776,1268460.7475362131,1371887.6862772251,1411936.5873757913,1323240.3134051266,1332384.4617170962
2025-02-18,1522744.810193787,1263496.7688527415,1367325.3488024021,1414705.6292840554,1305080.0924163698,1332691.3923199351
2025-02-19,1517394.400228272,1272177.6691670725,1376713.2218340184,1416690.5119363382,1305825.9934515601,1334822.4978379325
2025-02-20,1494680.9226663213,1263544.9971051523,1361173.0485218312,1398835.2149602487,1292878.860665546,1321334.7263410485
2025-02-21,1470065.4326684575,1236880.8403897593,1325300.4629638935,1371298.2541715219,1263438.183417481,1298943.0464387052
2025-02-24,1467280.3631723027,1237884.7320370981,1325290.9022644307,1375145.3175946786,1261625.318290453,1299935.8097932243
2025-02-25,1468723.2111871343,1242408.4306111643,1323463.9828623082,1375271.6719857766,1280903.05705805,1304719.9313746635
2025-02-26,1471396.948728333,1233299.2654347727,1319921.8163889195,1367473.072246702,1259472.8187220362,1299095.635463185
2025-02-27,1464558.8228738408,1229915.7597928355,1316490.2999809529,1362284.9779416635,1261514.412172657,1293304.3795854112
